user_id,gender,has_name,has_ava,has_bio,has_geo,has_birth,reg_time,sunshine,blog_num,followe,follower,FFR,weibo_level,vip_level,certify,avg_com,avg_ret,label
6472074440,m,1,1,1,1,1,20180127,5,25939,321,183,1.754,14,6,1,0,0,1
6517414705,f,1,1,0,0,1,20180330,4,25543,1875,114,16.447,21,1,0,0.511,0.013,1
6495529219,f,1,1,1,0,2,20180224,5,25399,542,192,2.823,29,6,1,0.013,0.013,1
6528422353,m,1,1,1,1,2,20180416,4,25271,2014,1120,1.798,4,1,0,1.906,2.29,1
6093210679,f,1,1,1,1,2,20161223,5,24997,250,92,2.717,14,6,0,0.052,0.091,1
1879393492,f,1,1,1,1,0,20101129,5,24700,107,2078000,0,14,6,1,41.21538462,4.338461538,1
6677287801,m,1,1,1,0,1,20180902,4,23490,109,1109,0.098,9,6,0,7.103,1.404,1
2938722014,m,1,1,1,1,2,20130121,5,22598,1273,1007000,0.001,44,6,1,0,0,1
6520853877,f,1,1,0,1,0,20181010,4,22324,386,59,6.542,4,4,0,1.081,0.012,1
6520006711,f,1,1,1,0,0,20180404,4,21990,343,742,0.462,19,1,0,4.01,0.054,1
5635145902,f,1,1,0,0,1,20170120,4,21708,290,709,0.409,14,1,0,2.031,0.418,1
6301906907,f,1,1,1,1,1,20170630,4,20984,695,206,3.374,29,6,0,0.286,0.728,1
3719968842,f,1,1,1,1,2,20130819,4,20884,657,215,3.056,30,6,0,0.352,0.178,1
3537436844,f,1,1,1,1,2,20130615,5,20836,431,1417,0.304,29,6,1,0.577,1.594,1
6697425942,f,1,1,0,0,0,20180913,4,20362,481,656,0.733,14,1,0,0.056,0.014,1
6128973622,f,1,1,0,0,1,20170210,5,20333,78,173,0.451,14,5,0,2.161,0.037,1
1882988863,f,1,1,0,1,0,20101205,5,20140,114,179,0.637,14,1,0,0,0.006,1
5510117544,f,1,1,0,0,2,20150205,4,19998,89,138,0.645,25,2,0,1.499,1.467,1
3170244434,f,1,1,1,1,2,20130128,5,19933,285,303,0.941,38,1,1,0.007,0,1
2516014697,f,1,1,1,1,0,20111207,5,19853,1117,3927000,0,41,1,1,134.9037037,43.55555556,1
1766187712,f,1,1,1,1,0,20120315,5,19817,750,1435000,0.001,48,6,2,216.5111111,52.07407407,1
3854941470,m,1,1,1,1,0,20120218,5,19098,2195,4640,0.473,42,0,2,0,0,1
5228303944,f,1,1,0,1,2,20140721,5,18819,530,11000,0.048,33,6,1,16.998,63.069,1
6031861640,m,1,1,0,1,0,20160926,4,18744,46,21,2.19,25,5,0,0.685,0.004,1
3809676617,f,1,1,1,1,2,20130923,4,18693,1531,877,1.746,31,6,1,0.153,0.445,1
6222076491,f,1,1,1,1,1,20170425,4,18449,712,208,3.423,26,3,0,0.302,0.175,1
6454123653,f,1,1,1,1,1,20180107,4,18375,248,290,0.855,25,6,1,2.537,0.02,1
6276329473,f,1,1,1,1,0,20170612,4,18079,59,63,0.937,14,1,0,0,0.004,1
5984088495,f,1,1,1,1,2,20160721,4,17965,522,459,1.137,29,6,0,1.131,0.16,1
5637336491,m,1,1,0,1,2,20150621,4,17883,431,82,5.256,9,6,0,0.002,0.007,1
2119108163,f,1,1,1,1,0,20120317,5,17752,1388,2066000,0.001,44,6,2,7.17037037,6.592592593,1
2794358024,m,1,1,1,1,0,20120321,5,17588,779,3841000,0,48,6,2,0,0,1
1742251903,f,1,1,1,1,2,20120813,5,17549,129,1112,0.116,36,6,1,14.673,58.881,1
6504596297,f,1,1,1,1,0,20180310,4,17342,253,60,4.217,4,1,0,1.194,0.003,1
3847235879,f,1,1,1,1,2,20131012,4,16914,687,98,7.01,14,6,0,0.002,0.03,1
1344360230,m,1,1,1,1,2,20100325,5,16822,450,52618000,0,48,2,1,687.9703704,152.6814815,1
